hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273848,1273457,623245691664,489262,3266,21203002229,29798831386683,23392768,0,517563348109
"scan with file YARA rules",105849,0,252543703682,2385886,1003205,3498179729,12137530936,114668,5860,4815511930
"schedule scan for symlink target",59432,0,117860383066,1983113,14439,16929896772,819865105,13795,5860,34427969
"scan with meta YARA rules",249033,0,60752505308,243953,81977,41635915,13986755532,56164,5860,4815511930
"scan with process YARA rules",68,0,56753844412,834615359,35031602,3957838961,442204,6503,6503,6503
"scan object with YARA",49633,0,51067564202,1028903,323037,92227240,312526318959,6296744,5860,6697090261
"parse GZIP archive",10164,0,47506508361,4673997,108426,2507780135,120473892,11853,11853,11853
"parse ZIP archive",190,0,44070333320,231949122,4251674,16862720997,2252070,11853,11853,11853
"apply Sigma rules",995221,0,39862737907,40054,7063,7152841,323734373523,325288,5860,6697090261
"parse log file",135,0,24897534325,184426180,2394,2352394717,1600155,11853,11853,11853
"parse file content",105849,0,9869307751,93239,2355,480025780,12137530936,114668,5860,4815511930
"compare to ThorDB",156,0,4971181103,31866545,28358918,39926824,293263194923,1879892275,5860,6697090261
"check file excludes",90286,0,4585528432,50788,121,14172296,12973699689,143695,5860,4815511930
"parse journald format",5,0,2739354707,547870941,30600727,2016133307,59265,11853,11853,11853
"add meta information",45268,0,2456897656,54274,1984,4181530,11571528987,255622,5860,4815511930
"check file existence",308864,0,1640645909,5311,200,246600,15564504723,50392,5860,4815511930
"scan process for malicious indicators",68,0,1413243516,20782992,213257,173071258,442204,6503,6503,6503
"schedule scan for executable",156,0,1118743105,7171430,15940,160006907,293263194923,1879892275,5860,6697090261
"check with STIX IOCs",105849,0,1053699468,9954,801,142171,12137530936,114668,5860,4815511930
"extract process environment variables",68,0,869615014,12788456,135629,24334079,442204,6503,6503,6503
"extract process handles",68,0,785964684,11558304,2181854,90755692,442204,6503,6503,6503
"check if file was already scanned",308731,0,663601670,2149,109,26820803,15562928274,50409,5860,4815511930
"search for Cobalt Strike beacons",179830,0,625860668,3480,832,322045,13050710964,72572,5860,4815511930
"check if object should be logged",995221,0,567828200,570,220,117955,323734373523,325288,5860,6697090261
"apply hash IOCs",105849,0,527076254,4979,1583,107316,12137530936,114668,5860,4815511930
"parse TARGZ archive",1,0,468193490,468193490,468193490,468193490,11853,11853,11853,11853
"apply false positive filters",995221,0,365563346,367,190,163512,323734373523,325288,5860,6697090261
"deduplicate reasons",249033,0,342799364,1376,150,184892,13986755532,56164,5860,4815511930
"limit frequent matches",995221,0,315416068,316,129,111353,323734373523,325288,5860,6697090261
"store time information about deep scan",105849,0,295725497,2793,1011,57239,12137530936,114668,5860,4815511930
"check if deep scan is needed",249033,0,280944798,1128,190,190594,13986755532,56164,5860,4815511930
"check if maximum file size is exceeded",249033,0,146967575,590,180,159755,13986755532,56164,5860,4815511930
"fill in interesting content",249033,0,106392274,427,160,86757,13986755532,56164,5860,4815511930
"scan object's command line with YARA",68,0,73972559,1087831,891332,2454213,442204,6503,6503,6503
"log file",249033,0,63538847,255,120,50036,13986755532,56164,5860,4815511930
"parse TAR archive",1,0,40966970,40966970,40966970,40966970,11853,11853,11853,11853
"parsing Firefox history",1,0,39615450,39615450,39615450,39615450,11853,11853,11853,11853
"parse authorized_keys format",1,0,30629300,30629300,30629300,30629300,11853,11853,11853,11853
"truncate long values",502,0,10686498,21287,792,3038328,300555483667,598716102,5860,6697090261
"parse system crontab",3,0,9617745,3205915,11492,6905128,35559,11853,11853,11853
"initialize process memory reader",68,0,9506450,139800,88168,206024,442204,6503,6503,6503
"check process excludes",207,0,9418415,45499,240,520013,3100115963450,14976405620,6503,60802355004
"enrich finding with file information",45,0,8850730,196682,10460,539279,37173284,826072,5860,36658888
"analyze process connection",68,0,7163835,105350,2595,2383949,442204,6503,6503,6503
"log object",502,0,7088885,14121,1433,786021,300555483667,598716102,5860,6697090261
"parse OLE format",14,0,4715959,336854,48532,821968,165942,11853,11853,11853
"scan eBPF program with file YARA rules",1,0,2010878,2010878,2010878,2010878,22312,22312,22312,22312
"retrieve interesting process memory",68,0,1628159,23943,2685,74322,442204,6503,6503,6503
"check for C2 IOCs",8,0,1297197,162149,92496,232213,62724,7840,6503,11853
"unpack UPX",3,0,1163029,387676,320300,480297,35559,11853,11853,11853
"truncate unimportant process memory sections",68,0,1101336,16196,4950,44665,442204,6503,6503,6503
"log md5 to csv",38,0,421867,11101,120,41028,37097449,976248,11853,36658888
"check for known evil services",156,0,407673,2613,1122,17174,293263194923,1879892275,5860,6697090261
"check file mode",156,0,379096,2430,1052,4057,293263194923,1879892275,5860,6697090261
"parse mail",5,0,88700,17740,9378,37702,59265,11853,11853,11853
"scan dependent files",35,0,13025,372,220,1042,471791667,13479761,2037649,23055138
"check for port 0",6,0,11703,1950,772,2665,39018,6503,6503,6503
"check if profile is recent",1,0,7626,7626,7626,7626,10710,10710,10710,10710
"check for network pipes",6,0,6645,1107,311,3127,39018,6503,6503,6503
