hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273466,594254,815989506707,640762,3386,21081376305,33108955558395,25999088,0,25212980219
"scan with file YARA rules",105881,0,319053638990,3013322,1227532,4247026358,15417030188493,145607145,7133,12305150989
"scan with meta YARA rules",249139,0,86610553152,347639,94981,2568522221,27984407943520,112324477,7133,12305150989
"scan object with YARA",50033,0,86090882468,1720681,342344,3295950527,14745843120274,294722345,3547,25085025439
"scan with process YARA rules",68,0,63798460754,938212658,37817518,4286243598,794062006396,11677382447,26441,25085025439
"apply Sigma rules",994832,0,41493150176,41708,7103,19074241,208784124508197,209868726,1592,25085025439
"schedule scan for symlink target",59494,0,29915750906,502836,8015,2331177226,3798884382569,63853235,7133,3271360531
"parse log file",135,0,27285318837,202113472,4098,2014125587,41686615895,308789747,7133,2813468920
"parse ZIP archive",190,0,25336580718,133350424,246210,9636675243,65330747047,343846037,7133,1774209837
"parse GZIP archive",10164,0,24285130426,2389328,52060,917243177,1749345630108,172111927,7133,1355819917
"compare to ThorDB",156,0,19275724328,123562335,37181284,187264374,395873941932,2537653473,19658,5105477880
"scan process for malicious indicators",68,0,10996858907,161718513,89742,4889080122,794062006396,11677382447,26441,25085025439
"parse file content",105881,0,10183170438,96175,1532,535163701,15417030188493,145607145,7133,12305150989
"scan object's command line with YARA",68,0,7307548531,107463948,853990,2444479576,794062006396,11677382447,26441,25085025439
"check file excludes",90348,0,5175863318,57288,120,182272527,12109843695381,134035548,7133,12305150989
"check process excludes",207,0,3593613683,17360452,280,2886647879,1371875209511,6627416471,13376,25212980219
"parse journald format",5,0,3288145983,657629196,54867586,2492983738,984759039,196951807,67535240,424836901
"add meta information",45672,0,2781898214,60910,2274,225070851,9329292210363,204267214,7133,12305150989
"check file existence",308977,0,1786915706,5783,140,2582046,31622262119937,102345035,7133,12305150989
"check with STIX IOCs",105881,0,1061407749,10024,672,3687097,15417030188493,145607145,7133,12305150989
"check if file was already scanned",308845,0,943514545,3054,109,31121039,31596005264002,102303761,7133,12305150989
"check if object should be logged",994832,0,643876366,647,210,2201361,208784124508197,209868726,1592,25085025439
"search for Cobalt Strike beacons",179868,0,609115042,3386,702,398250,23918640935653,132978856,7133,25085025439
"apply hash IOCs",105881,0,565590449,5341,2314,746805,15417030188493,145607145,7133,12305150989
"parse TARGZ archive",1,0,440547343,440547343,440547343,440547343,28203291,28203291,28203291,28203291
"apply false positive filters",994832,0,420373780,422,190,3373146,208784124508197,209868726,1592,25085025439
"extract process environment variables",68,0,405691542,5966052,122764,296146887,794062006396,11677382447,26441,25085025439
"limit frequent matches",994832,0,389040243,391,140,2955980,208784124508197,209868726,1592,25085025439
"deduplicate reasons",249139,0,386453899,1551,110,1929261,27984407943520,112324477,7133,12305150989
"store time information about deep scan",105881,0,289566469,2734,652,1657013,15417030188493,145607145,7133,12305150989
"check if deep scan is needed",249139,0,267890392,1075,180,927519,27984407943520,112324477,7133,12305150989
"check if maximum file size is exceeded",249139,0,139679475,560,120,2212452,27984407943520,112324477,7133,12305150989
"fill in interesting content",249139,0,109774444,440,170,221292,27984407943520,112324477,7133,12305150989
"log object",502,0,107669730,214481,962,2722456,1201001959861,2392434182,3547,25085025439
"extract process handles",68,0,82160009,1208235,175976,48661693,794062006396,11677382447,26441,25085025439
"parsing Firefox history",1,0,73315251,73315251,73315251,73315251,346362687,346362687,346362687,346362687
"log file",249139,0,64560118,259,100,354526,27984407943520,112324477,7133,12305150989
"parse TAR archive",1,0,50736762,50736762,50736762,50736762,7133,7133,7133,7133
"parse authorized_keys format",1,0,23145330,23145330,23145330,23145330,7133,7133,7133,7133
"parse OLE format",14,0,20891406,1492243,52641,5183111,2992974476,213783891,7133,350094298
"initialize process memory reader",68,0,12396858,182306,96143,331083,794062006396,11677382447,26441,25085025439
"truncate long values",502,0,11892333,23689,690,3355133,1201001959861,2392434182,3547,25085025439
"enrich finding with file information",45,0,9427114,209491,24276,978327,3487070322,77490451,3547,836837436
"schedule scan for executable",156,0,5088568,32619,14147,119748,395873941932,2537653473,19658,5105477880
"scan eBPF program with file YARA rules",1,0,1799534,1799534,1799534,1799534,26982,26982,26982,26982
"retrieve interesting process memory",68,0,1458911,21454,2795,80023,794062006396,11677382447,26441,25085025439
"analyze process connection",68,0,1384638,20362,1413,442965,794062006396,11677382447,26441,25085025439
"unpack UPX",3,0,1144845,381615,363283,408420,86397514,28799171,7133,86383248
"check for C2 IOCs",8,0,1096391,137048,40657,411606,934346229,116793278,15241356,346362687
"truncate unimportant process memory sections",68,0,990852,14571,3958,49053,794062006396,11677382447,26441,25085025439
"log md5 to csv",38,0,431705,11360,140,39545,2122236414,55848326,7133,177241204
"check file mode",156,0,408298,2617,481,7745,395873941932,2537653473,19658,5105477880
"check for known evil services",156,0,278085,1782,811,3717,395873941932,2537653473,19658,5105477880
"parse system crontab",3,0,224849,74949,9668,114098,239902483,79967494,7133,130540655
"parse mail",5,0,125387,25077,7634,68562,1209702675,241940535,7133,552324850
"scan dependent files",35,0,19999,571,271,1603,172600792,4931451,34245,8883933
"check for port 0",6,0,8157,1359,602,2465,241620855,40270142,15241356,88946850
"check if profile is recent",1,0,7424,7424,7424,7424,3547,3547,3547,3547
"check for network pipes",6,0,2874,479,231,772,241620855,40270142,15241356,88946850
