hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273479,371307,1350649950511,1060598,3867,21662239191,52566052187110,41277517,0,4500509930
"scan with file YARA rules",105882,0,477858217584,4513120,1391506,4271932157,23749749329025,224303935,10890,1003607610
"scan with meta YARA rules",249152,0,203267720660,815838,97847,4255732162,47200023970162,189442685,10890,1003607610
"scan object with YARA",50072,0,132585386886,2647894,375236,3237917811,13502061968313,269652939,6974,4500509930
"scan with process YARA rules",68,0,72847115723,1071281113,53293012,4510265919,23768867817,349542173,24497,2764140586
"apply Sigma rules",994844,0,62999040308,63325,7104,46888429,175926851624547,176838631,1092,4500509930
"parse log file",135,0,51211115054,379341592,3256,8259328113,39719184059,294216178,12363,824151687
"compare to ThorDB",156,0,45649372541,292624182,42003125,320666058,337217157157,2161648443,18305,4500509930
"parse GZIP archive",10164,0,37652879232,3704533,47952,8577490936,2709405630091,266568834,12363,1003607610
"schedule scan for symlink target",59507,0,26880817869,451725,7634,354711478,7763643383010,130466052,12363,977205505
"check file excludes",90361,0,19956568659,220853,120,398642865,18620533296838,206068251,10890,1003607610
"parse file content",105882,0,18614798913,175807,1904,677697764,23749749329025,224303935,10890,1003607610
"parse ZIP archive",190,0,18582528838,97802783,294742,6477199725,69535636580,365977034,12363,684101384
"scan object's command line with YARA",68,0,7313471540,107551052,834654,2716851933,23768867817,349542173,24497,2764140586
"add meta information",45710,0,5590391086,122301,2004,241200442,12799118118924,280006959,10890,1003607610
"check process excludes",208,0,4789776640,23027772,221,2804108878,23789822621,114374147,10169,2764140586
"check if file was already scanned",308858,0,3628602363,11748,109,107192750,54726865095433,177191023,10890,1003607610
"parse journald format",5,0,3033184271,606636854,25411244,2075367325,341007118,68201423,57567258,81589661
"scan process for malicious indicators",68,0,2532582186,37243855,67488,2443320024,23768867817,349542173,24497,2764140586
"check file existence",308990,0,2433419014,7875,121,5542116,54778890221101,177283699,10890,1003607610
"check with STIX IOCs",105882,0,1295949333,12239,741,4573488,23749749329025,224303935,10890,1003607610
"check if object should be logged",994844,0,769314746,773,210,4141884,175926851624547,176838631,1092,4500509930
"search for Cobalt Strike beacons",179868,0,753382713,4188,772,2852013,37462513054665,208277809,10890,2764140586
"store time information about deep scan",105882,0,745519643,7041,592,16489498,23749749329025,224303935,10890,1003607610
"apply hash IOCs",105882,0,721528450,6814,2475,4771234,23749749329025,224303935,10890,1003607610
"apply false positive filters",994844,0,518238784,520,190,10193683,175926851624547,176838631,1092,4500509930
"deduplicate reasons",249152,0,473817657,1901,109,4094635,47200023970162,189442685,10890,1003607610
"limit frequent matches",994844,0,465916210,468,130,2794453,175926851624547,176838631,1092,4500509930
"log object",502,0,366863617,730804,1242,9710181,373704850213,744431972,6974,4500509930
"check if deep scan is needed",249152,0,353895948,1420,170,3656878,47200023970162,189442685,10890,1003607610
"check if maximum file size is exceeded",249152,0,184925709,742,110,3781946,47200023970162,189442685,10890,1003607610
"parse TARGZ archive",1,0,144851655,144851655,144851655,144851655,56384159,56384159,56384159,56384159
"fill in interesting content",249152,0,127471851,511,160,2062186,47200023970162,189442685,10890,1003607610
"log file",249152,0,79554386,319,100,2451028,47200023970162,189442685,10890,1003607610
"parse TAR archive",1,0,42981101,42981101,42981101,42981101,12363,12363,12363,12363
"extract process handles",68,0,38370624,564273,246782,5781654,23768867817,349542173,24497,2764140586
"enrich finding with file information",45,0,33523620,744969,15711,5825227,6792613196,150946959,6974,461728423
"parse authorized_keys format",1,0,29117436,29117436,29117436,29117436,329718284,329718284,329718284,329718284
"parsing Firefox history",1,0,20947013,20947013,20947013,20947013,431176920,431176920,431176920,431176920
"extract process environment variables",68,0,20188407,296888,114920,1153461,23768867817,349542173,24497,2764140586
"initialize process memory reader",68,0,12415283,182577,95753,339969,23768867817,349542173,24497,2764140586
"check for C2 IOCs",8,0,10325746,1290718,72458,3393627,19569253,2446156,78088,7849249
"truncate long values",502,0,9299373,18524,621,632347,373704850213,744431972,6974,4500509930
"parse OLE format",14,0,6295390,449670,50488,1694533,5769838582,412131327,12363,674558874
"schedule scan for executable",156,0,4853357,31111,19777,58672,337217157157,2161648443,18305,4500509930
"parse system crontab",3,0,3105526,1035175,12164,2998742,595715584,198571861,33620949,502727362
"scan eBPF program with file YARA rules",1,0,2025325,2025325,2025325,2025325,14197,14197,14197,14197
"retrieve interesting process memory",68,0,1538048,22618,4380,74292,23768867817,349542173,24497,2764140586
"unpack UPX",3,0,1333233,444411,306575,688473,1007662699,335887566,264152382,372198379
"analyze process connection",68,0,1236402,18182,1072,443347,23768867817,349542173,24497,2764140586
"truncate unimportant process memory sections",68,0,1075877,15821,5089,54825,23768867817,349542173,24497,2764140586
"log md5 to csv",38,0,453858,11943,140,41068,5685440438,149616853,12363,442466986
"check file mode",156,0,406958,2608,610,7503,337217157157,2161648443,18305,4500509930
"check for known evil services",156,0,296618,1901,1092,15439,337217157157,2161648443,18305,4500509930
"parse mail",5,0,153955,30791,12134,69803,1728803024,345760604,191728752,804783406
"scan dependent files",35,0,22132,632,160,1924,77335338,2209581,11111,5706339
"check for port 0",6,0,14006,2334,1723,4038,16906971,2817828,78088,7849249
"check if profile is recent",1,0,8256,8256,8256,8256,6974,6974,6974,6974
"check for network pipes",6,0,5272,878,371,2415,16906971,2817828,78088,7849249
