hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3424324,3422754,2409804052900,703731,0,99015045700,118378072464100,34569763,0,1937343713200
"scan with file YARA rules",55727,0,908464554900,16302053,0,9071374100,1251366151300,22455293,0,178605553200
"scan with process YARA rules",119,0,205771998800,1729176460,0,15527865100,8638648693000,72593686495,0,219147763100
"parse CAB archive",26,0,144291273500,5549664365,2011700,102018553400,0,0,0,0
"scan object with YARA",98395,0,94793369200,963396,0,358703500,564814710650400,5740278577,0,219147763100
"scan with meta YARA rules",95792,0,74058235400,773115,0,128797000,1281064629200,13373398,0,178605553200
"apply Sigma rules",2930061,0,72300204900,24675,0,29608200,635550695057700,216906984,0,219147763100
"parse GZIP archive",6632,0,66378060800,10008754,0,926453000,0,0,0,0
"parse registry hive",384,0,55511637400,144561555,0,24001121800,0,0,0,0
"parse log file",215,0,51161934200,237962484,0,17059503700,0,0,0,0
"parse Shim database",21,0,45888839200,2185182819,8191300,12335522700,0,0,0,0
"parse file content",55727,0,43439780800,779510,0,2866692300,1251366151300,22455293,0,178605553200
"parse ZIP archive",312,0,39757961200,127429362,518500,21668232100,0,0,0,0
"parse ETL file",236,0,38683033900,163911160,6923900,19990288600,0,0,0,0
"parse SHIM cache",2,0,21838554100,10919277050,715907300,21122646800,0,0,0,0
"schedule scan for executed file",884,0,20463099700,23148302,0,4527176100,0,0,0,0
"parsing Chrome history",5,0,14668264600,2933652920,7655100,14602190100,0,0,0,0
"parse Amcache",4,0,12951752800,3237938200,0,12951752800,0,0,0,0
"parse CHM file",23,0,11488382400,499494886,108048100,1041542100,0,0,0,0
"parse OLE format",22,0,8316964600,378043845,10085700,7124751100,0,0,0,0
"check file existence",107658,0,6888568200,63985,0,7045200,8581217134900,79708123,0,219147763100
"extract process handles",119,0,6546408400,55011835,7542000,507867000,8638648693000,72593686495,0,219147763100
"add meta information",21027,0,4921150800,234039,0,775274800,1281064629200,60924745,0,178605553200
"scan entry",710,0,4304169000,6062209,0,3748557900,0,0,0,0
"check if file was already scanned",106502,0,4129992300,38778,0,12087000,8549030240800,80271076,0,219147763100
"analyze prefetch file",343,0,3694181700,10770209,1039900,657564700,0,0,0,0
"parse RAR archive",15,0,3673488800,244899253,0,1918304500,0,0,0,0
"check file excludes",24766,0,3078147500,124289,0,1562673100,8581217134900,346491849,0,219147763100
"extract process environment variables",119,0,2510037400,21092751,0,35237500,8638648693000,72593686495,0,219147763100
"parse PowerShell module cache",1,0,1679775000,1679775000,1679775000,1679775000,0,0,0,0
"scan process for malicious indicators",119,0,1528830600,12847315,511200,186362400,8638648693000,72593686495,0,219147763100
"check with STIX IOCs",1149378,0,1516412400,1319,0,4867200,1390967817900,1210191,0,178605553200
"check if object should be logged",2930061,0,1408137300,480,0,26783100,635550695057700,216906984,0,219147763100
"enrich finding with file information",333,0,1213581500,3644388,0,185391400,76488418100,229694949,0,29698477900
"scan scheduled task image",180,0,1135572700,6308737,0,195173800,86795179300,482195440,0,1916150500
"apply false positive filters",2930061,0,1087127600,371,0,2543600,635550695057700,216906984,0,219147763100
"log object",73723,0,999853500,13562,0,4241600,10626151353600,144136176,0,219147763100
"parse Atjobs file",237,0,965572200,4074144,0,44439400,0,0,0,0
"limit frequent matches",2930061,0,885332300,302,0,12607400,635550695057700,216906984,0,219147763100
"apply hash IOCs",55727,0,484342800,8691,0,5044800,1251366151300,22455293,0,178605553200
"parse ESE database",8,0,407935500,50991937,0,323285100,0,0,0,0
"search for Cobalt Strike beacons",81151,0,377457300,4651,0,2539900,9890014844300,121871755,0,219147763100
"check size",1093651,0,376670700,344,0,2613300,139601666600,127647,0,139601666600
"store time information about deep scan",55727,0,304492100,5463,0,2529700,1251366151300,22455293,0,178605553200
"deduplicate reasons",95792,0,266983400,2787,0,2538900,1281064629200,13373398,0,178605553200
"scan started image",9,0,259579300,28842144,0,229508700,22400448300,2488938700,2488938700,2488938700
"apply handle IOCs",6366,0,248692100,39065,0,2095100,314495110048100,49402310720,0,219147763100
"check for suspicious event ID",297199,0,227881300,766,0,2540200,84926523505500,285756424,0,16619173700
"scan SHIM cache entry for executed file",884,0,193207700,218560,0,3134900,0,0,0,0
"scan object's command line with YARA",119,0,177700100,1493278,0,3476500,8638648693000,72593686495,0,219147763100
"check for suspicious locations",885,0,157427100,177883,0,2101500,16711267100,18882787,0,16711267100
"check if deep scan is needed",95792,0,151747300,1584,0,2539600,1281064629200,13373398,0,178605553200
"parse SRUM database",1,0,143116800,143116800,143116800,143116800,0,0,0,0
"check process excludes",133,0,128984700,969809,0,6084600,9457666880900,71110277300,0,219147763100
"parse WMI persistence file",1,0,104990700,104990700,104990700,104990700,0,0,0,0
"check if maximum file size is exceeded",95792,0,62498300,652,0,2521800,1281064629200,13373398,0,178605553200
"fill in interesting content",95792,0,47967100,500,0,2079100,1281064629200,13373398,0,178605553200
"truncate long values",2474,0,40568100,16397,0,2074900,9269244146200,3746662953,0,219147763100
"parse LNK format",184,0,38636100,209978,0,2118800,0,0,0,0
"log found WER report",12,0,34692800,2891066,521500,6082500,0,0,0,0
"log file",95792,0,34678800,362,0,2539100,1281064629200,13373398,0,178605553200
"parse jumplist file",11,0,31714500,2883136,0,11158400,0,0,0,0
"check for webserver directory",6366,0,21115300,3316,0,2027700,314495110048100,49402310720,0,219147763100
"compare cache to last scan",2,0,14436300,7218150,4137900,10298400,0,0,0,0
"analyze process connection",119,0,13193600,110870,0,3196900,8638648693000,72593686495,0,219147763100
"compare to ThorDB",1,0,12616700,12616700,12616700,12616700,16711267100,16711267100,16711267100,16711267100
"WER",12,0,6407800,533983,0,2018400,0,0,0,0
"check for C2 IOCs",33,0,4218400,127830,0,1046600,371471507800,11256712357,0,201993530200
"parse Microsoft Defender Protection log",9,0,3448100,383122,0,3448100,0,0,0,0
"check for service overlap",683,0,2552500,3737,0,2030000,434260975500,635814019,0,16724504300
"check service permissions",688,0,2542600,3695,0,2011800,558790276100,812195168,0,22422594000
"initialize process memory reader",119,0,2514600,21131,0,2514600,8638648693000,72593686495,0,219147763100
"truncate unimportant process memory sections",110,0,2079300,18902,0,2079300,7658460641300,69622369466,0,219147763100
"parse EVTX file",179,0,1789500,9997,0,728300,0,0,0,0
"log md5 to csv",4,0,1573900,393475,0,1055400,29698477900,7424619475,0,29698477900
"check for known suspicious indicators",5,0,1567000,313400,0,522600,15605800,3121160,521800,5732500
"scan network share metadata",3,0,1050800,350266,0,527500,7857400,2619133,0,5761800
"check for golden ticket",1,0,523300,523300,523300,523300,0,0,0,0
"retrieve interesting process memory",119,0,518200,4354,0,518200,8638648693000,72593686495,0,219147763100
"check for suspicious user",1,0,0,0,0,0,0,0,0,0
"scan with pipe IOCs",41,0,0,0,0,0,937647900,22869460,512600,40546900
"check for empty SHIM cache",2,0,0,0,0,0,0,0,0,0
"check permissions on file",1,0,0,0,0,0,16711267100,16711267100,16711267100,16711267100
"check if profile is recent",3,0,0,0,0,0,6463600,2154533,1037500,3236000
"check for network pipes",15,0,0,0,0,0,371471507800,24764767186,0,201993530200
"check for known malicious patterns",1,0,0,0,0,0,0,0,0,0
"check for unusual last logon",5,0,0,0,0,0,15605800,3121160,521800,5732500
"check for port 0",15,0,0,0,0,0,371471507800,24764767186,0,201993530200
