Time;CPU
1061; 33.00
2121; 21.00
3178; 20.00
4237; 19.00
5294; 22.00
6358; 31.00
7419; 29.00
8482; 39.00
9546; 26.00
10605; 18.00
11665; 17.00
12723; 16.00
13782; 18.00
14841; 20.00
15902; 21.00
16962; 17.00
18021; 18.00
19081; 17.00
20140; 17.00
21199; 17.00
22258; 17.00
23319; 17.00
24378; 17.00
25436; 17.00
26495; 17.00
27553; 17.00
28612; 17.00
29671; 17.00
30727; 17.00
31784; 17.00
32843; 18.00
33904; 18.00
34963; 17.00
36025; 17.00
37085; 17.00
38144; 17.00
39204; 17.00
40264; 17.00
41321; 17.00
42378; 17.00
43439; 19.00
44497; 17.00
45557; 17.00
46616; 17.00
47675; 17.00
48735; 17.00
49794; 17.00
50854; 17.00
51914; 17.00
52974; 17.00
54032; 16.00
55092; 17.00
56153; 17.00
57211; 17.00
58268; 17.00
59328; 17.00
60389; 17.00
61447; 17.00
62506; 17.00
63567; 17.00
64627; 17.00
65686; 17.00
66746; 17.00
67805; 17.00
68865; 17.00
69926; 17.00
70987; 17.00
72047; 17.00
73108; 17.00
74169; 17.00
75228; 17.00
76288; 17.00
77346; 17.00
78405; 17.00
79464; 16.00
80522; 17.00
81581; 16.00
82640; 17.00
83699; 17.00
84760; 17.00
85820; 17.00
86881; 17.00
87939; 17.00
88999; 17.00
90058; 17.00
91115; 17.00
92174; 17.00
93232; 17.00
94292; 17.00
95351; 28.00
96409; 22.00
97471; 28.00
98531; 27.00
99596; 33.00
100656; 22.00
101715; 18.00
102772; 17.00
103829; 17.00
104885; 17.00
105944; 16.00
107000; 18.00
108061; 20.00
109118; 19.00
110185; 22.00
111243; 21.00
112303; 21.00
113360; 20.00
114415; 21.00
115475; 18.00
116534; 18.00
117591; 18.00
118649; 17.00
119708; 18.00
120767; 18.00
121827; 17.00
122885; 18.00
123945; 17.00
125004; 18.00
126061; 18.00
127122; 17.00
128180; 18.00
129240; 17.00
130299; 18.00
131358; 18.00
132418; 19.00
133475; 19.00
134536; 31.00
135595; 27.00
136655; 20.00
137714; 17.00
138771; 17.00
139829; 17.00
140888; 16.00
141946; 16.00
143004; 17.00
144064; 17.00
145122; 16.00
146180; 18.00
147238; 24.00
148295; 23.00
149353; 25.00
150411; 24.00
151468; 18.00
152525; 18.00
153582; 17.00
154640; 16.00
155699; 16.00
156758; 16.00
157815; 17.00
158874; 17.00
159931; 16.00
160990; 17.00
162050; 23.00
163108; 24.00
164166; 35.00
165223; 18.00
166281; 16.00
167339; 17.00
168398; 17.00
169456; 19.00
170516; 18.00
171575; 18.00
172636; 17.00
173693; 16.00
174753; 16.00
175810; 16.00
176869; 16.00
177929; 16.00
178986; 16.00
180044; 20.00
181106; 18.00
182163; 18.00
183219; 17.00
184281; 17.00
185340; 17.00
186398; 17.00
187456; 17.00
188515; 17.00
189573; 17.00
190633; 17.00
191690; 17.00
192747; 18.00
193807; 17.00
194865; 17.00
195921; 17.00
196976; 17.00
198030; 17.00
199087; 17.00
200144; 17.00
201202; 16.00
202258; 18.00
203323; 17.00
204384; 17.00
205443; 17.00
206502; 17.00
207562; 18.00
208619; 27.00
209680; 16.00
210741; 17.00
211799; 17.00
212860; 17.00
213919; 17.00
214978; 16.00
216039; 17.00
217098; 17.00
218156; 17.00
219214; 23.00
220271; 21.00
221331; 17.00
222388; 23.00
223448; 28.00
224510; 18.00
225568; 17.00
226629; 18.00
227691; 25.00
228749; 17.00
229811; 18.00
230870; 22.00
231929; 20.00
232986; 16.00
234044; 18.00
235103; 23.00
236164; 18.00
237227; 17.00
238284; 17.00
239345; 16.00
240404; 20.00
241463; 17.00
242521; 18.00
243580; 31.00
244638; 28.00
245697; 16.00
246757; 17.00
247823; 17.00
248887; 16.00
249946; 17.00
251004; 16.00
252063; 16.00
253120; 18.00
254177; 16.00
255233; 17.00
256292; 17.00
257349; 16.00
258408; 17.00
259466; 16.00
260522; 20.00
261582; 23.00
262641; 26.00
263700; 23.00
264758; 17.00
265817; 16.00
266875; 16.00
267932; 16.00
268989; 16.00
270049; 17.00
271108; 16.00
272167; 16.00
273226; 16.00
274281; 17.00
275336; 19.00
276396; 18.00
277456; 16.00
278513; 17.00
279569; 16.00
280626; 17.00
281682; 16.00
282738; 16.00
283795; 18.00
284855; 18.00
285912; 16.00
286972; 16.00
288029; 16.00
289087; 16.00
290144; 16.00
291203; 18.00
292263; 17.00
293321; 16.00
294378; 16.00
295435; 19.00
296493; 16.00
297552; 17.00
298609; 16.00
299667; 16.00
300726; 18.00
301786; 17.00
302843; 16.00
303902; 17.00
304960; 16.00
306018; 16.00
307075; 17.00
308134; 17.00
309193; 16.00
310251; 18.00
311311; 16.00
312372; 19.00
313429; 17.00
314488; 25.00
315545; 30.00
316605; 17.00
317665; 16.00
318723; 16.00
319782; 17.00
320839; 21.00
321897; 17.00
322955; 18.00
324015; 17.00
325073; 17.00
326130; 26.00
327190; 30.00
328251; 30.00
329308; 19.00
330368; 16.00
331426; 17.00
332484; 17.00
333543; 17.00
334604; 22.00
335661; 21.00
336719; 17.00
337778; 18.00
338836; 17.00
339896; 18.00
340955; 16.00
342014; 18.00
343073; 21.00
344131; 23.00
345191; 16.00
346252; 20.00
347307; 19.00
348366; 17.00
349423; 16.00
350482; 18.00
351538; 16.00
352596; 21.00
353654; 18.00
354710; 18.00
355771; 19.00
356827; 18.00
357885; 18.00
358943; 19.00
359999; 21.00
361059; 19.00
362117; 21.00
363176; 19.00
364238; 20.00
365295; 19.00
366355; 19.00
367414; 19.00
368473; 18.00
369531; 22.00
370591; 22.00
371649; 21.00
372710; 19.00
373770; 19.00
374831; 27.00
