hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273474,551539,831908982934,653259,3838,21094373779,33515312801246,26318018,0,16231870504
"scan with file YARA rules",105881,0,323592076188,3056186,1222382,4107883887,17594122220585,166168833,7444,12135614195
"scan with meta YARA rules",249143,0,96107441854,385752,89731,4174576670,29241617685924,117368811,7444,12135614195
"scan object with YARA",50036,0,87198157019,1742708,341371,3725699702,13321617069160,266240648,7054,16141989690
"scan with process YARA rules",68,0,62668284133,921592413,38446069,4213407453,600710505586,8833978023,7054,16141989690
"schedule scan for symlink target",59498,0,43083706188,724120,8035,12221248835,3866122963225,64979040,7444,2850069908
"apply Sigma rules",994840,0,42209517547,42428,7093,15980105,218273733246687,219405867,2385,16141989690
"parse ZIP archive",190,0,28235579752,148608314,297157,12145597537,43471930818,228799635,7444,1145738664
"parse log file",135,0,26249249110,194438882,2104,2174440431,43073977318,319066498,7444,2722009014
"parse GZIP archive",10164,0,24875888373,2447450,51709,2408678615,1764225347019,173575890,7444,1349695541
"compare to ThorDB",156,0,19319478510,123842810,41478004,171433172,396223549868,2539894550,124217,5134824554
"parse file content",105881,0,10301576973,97293,1883,531256275,17594122220585,166168833,7444,12135614195
"scan object's command line with YARA",68,0,6251881126,91939428,837248,2362139825,600710505586,8833978023,7054,16141989690
"scan process for malicious indicators",68,0,5540699371,81480873,92686,3764191458,600710505586,8833978023,7054,16141989690
"check file excludes",90352,0,5031775650,55690,140,143202759,12432978018358,137606007,7444,12135614195
"parse journald format",5,0,2684707122,536941424,52175409,1879288893,984929996,196985999,41229179,508918035
"add meta information",45673,0,2465943069,53991,2625,103208986,9599058993227,210169224,7444,12135614195
"check file existence",308981,0,1804098005,5838,140,2759236,32992850205257,106779543,7444,12135614195
"check with STIX IOCs",105881,0,1108311094,10467,802,1706446,17594122220585,166168833,7444,12135614195
"check if file was already scanned",308849,0,957618487,3100,111,29904448,32941393872974,106658573,7444,12135614195
"check if object should be logged",994840,0,641821394,645,201,2015297,218273733246687,219405867,2385,16141989690
"apply hash IOCs",105881,0,636397203,6010,2254,2088016,17594122220585,166168833,7444,12135614195
"search for Cobalt Strike beacons",179868,0,619070309,3441,822,1971092,24808693924524,137927223,7054,16141989690
"apply false positive filters",994840,0,432656973,434,200,1854279,218273733246687,219405867,2385,16141989690
"parse TARGZ archive",1,0,393942194,393942194,393942194,393942194,23897494,23897494,23897494,23897494
"deduplicate reasons",249143,0,391474317,1571,131,1216632,29241617685924,117368811,7444,12135614195
"check process excludes",207,0,389672054,1882473,240,385188830,966406914082,4668632435,7054,16231870504
"limit frequent matches",994840,0,380603884,382,130,4031222,218273733246687,219405867,2385,16141989690
"store time information about deep scan",105881,0,322086675,3041,661,2726974,17594122220585,166168833,7444,12135614195
"check if deep scan is needed",249143,0,277551910,1114,180,2065572,29241617685924,117368811,7444,12135614195
"check if maximum file size is exceeded",249143,0,135327468,543,140,341732,29241617685924,117368811,7444,12135614195
"fill in interesting content",249143,0,109673816,440,160,154054,29241617685924,117368811,7444,12135614195
"log object",502,0,99803232,198811,1002,4978059,1008987366756,2009934993,7054,16141989690
"extract process environment variables",68,0,98098255,1442621,113838,13006660,600710505586,8833978023,7054,16141989690
"extract process handles",68,0,77601065,1141192,203948,23049927,600710505586,8833978023,7054,16141989690
"log file",249143,0,64878989,260,120,255698,29241617685924,117368811,7444,12135614195
"parse TAR archive",1,0,38708078,38708078,38708078,38708078,115161897,115161897,115161897,115161897
"parsing Firefox history",1,0,28592133,28592133,28592133,28592133,139588482,139588482,139588482,139588482
"parse authorized_keys format",1,0,24781521,24781521,24781521,24781521,7444,7444,7444,7444
"enrich finding with file information",45,0,21995216,488782,21853,13195210,4522268694,100494859,7444,482138843
"initialize process memory reader",68,0,12350109,181619,96855,358344,600710505586,8833978023,7054,16141989690
"parse system crontab",3,0,11204954,3734984,18456,11141101,507751229,169250409,112554271,263379737
"parse OLE format",14,0,9783111,698793,50426,2338463,2629874998,187848214,7444,326496184
"truncate long values",502,0,9664953,19252,711,1748978,1008987366756,2009934993,7054,16141989690
"schedule scan for executable",156,0,5131386,32893,18295,95312,396223549868,2539894550,124217,5134824554
"scan eBPF program with file YARA rules",1,0,1887472,1887472,1887472,1887472,16442,16442,16442,16442
"analyze process connection",68,0,1628549,23949,1434,740493,600710505586,8833978023,7054,16141989690
"retrieve interesting process memory",68,0,1476253,21709,2695,93067,600710505586,8833978023,7054,16141989690
"truncate unimportant process memory sections",68,0,1092287,16063,4519,38794,600710505586,8833978023,7054,16141989690
"check for C2 IOCs",8,0,1012503,126562,58371,283802,2719400545,339925068,408909,856631529
"unpack UPX",3,0,944363,314787,248124,382731,783153548,261051182,125727480,492363423
"log md5 to csv",38,0,454075,11949,131,50115,2768558597,72856805,7444,299603934
"check file mode",156,0,405152,2597,861,7925,396223549868,2539894550,124217,5134824554
"check for known evil services",156,0,298196,1911,1222,4459,396223549868,2539894550,124217,5134824554
"parse mail",5,0,87544,17508,10420,32662,2280641248,456128249,7444,1169581844
"scan dependent files",35,0,22760,650,240,1532,159235591,4549588,17153,8790305
"check for port 0",6,0,9359,1559,832,2415,2718569240,453094873,17459538,856631529
"check if profile is recent",1,0,7535,7535,7535,7535,10700,10700,10700,10700
"check for network pipes",6,0,4490,748,230,1613,2718569240,453094873,17459538,856631529
